Filesnames,zcr,spectral_c,rolloff,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,Labels
Dataset_final/Dataset/Training\Feu4_1_1.wav,9927,3674.83101990182,8238.628409501445,-85.08024,42.84799,55.902412,32.035336,13.772837,30.44887,7.330722,18.09266,-3.5764844,12.678888,-4.904519,9.126583,-5.817828,7.1690316,-6.9317026,6.1200566,-6.383045,7.3280587,-6.242032,5.7152367,1
Dataset_final/Dataset/Training\Feu4_1_10.wav,14636,4007.553451174546,8379.527750180636,-83.22033,42.171658,54.88938,30.446314,12.641252,29.064526,5.585752,16.89219,-4.6901236,11.140865,-6.568262,8.583705,-7.538326,5.398254,-8.289483,4.9798293,-8.537636,5.6369967,-6.962504,3.781756,1
Dataset_final/Dataset/Training\Feu4_1_11.wav,15010,3987.3171092588627,8368.076567015896,-75.78734,41.73179,54.90067,31.100214,11.999109,28.844975,6.070335,16.54255,-4.348284,11.653234,-6.322386,7.9470963,-7.1519246,5.3936615,-7.829365,5.131857,-7.994866,5.642826,-7.7983975,3.7922435,1
Dataset_final/Dataset/Training\Feu4_1_2.wav,11611,3703.823890303567,8235.267736181358,-83.44232,44.178627,56.03477,31.66755,12.83189,30.501429,7.231256,17.759443,-3.2597353,12.638093,-5.273082,9.173639,-6.4379754,6.2294292,-7.533992,6.2247224,-6.7157025,6.414346,-6.7031307,5.290404,1
Dataset_final/Dataset/Training\Feu4_1_3.wav,13393,3849.911241754665,8306.028579976517,-85.76763,42.539696,54.77878,32.272766,13.188098,30.052982,7.151775,17.140347,-4.050709,11.676005,-5.878137,8.508816,-6.9756904,6.7204885,-7.603864,5.509664,-7.686244,5.808909,-7.7600784,4.1713233,1
Dataset_final/Dataset/Training\Feu4_1_4.wav,14211,3862.2636398338655,8296.631141618496,-85.05272,42.757263,53.48994,31.377163,12.655491,30.471544,7.0111175,17.105652,-3.7262197,11.895488,-5.9702997,8.564153,-6.904407,6.2665606,-7.7326603,5.3250294,-7.8954945,5.566571,-7.472384,4.0580745,1
Dataset_final/Dataset/Training\Feu4_1_5.wav,14472,3958.3471672168025,8355.256220646676,-77.70044,41.745796,55.228127,30.94888,12.785681,29.839499,6.4236703,17.414864,-4.641357,11.727096,-6.04586,8.76819,-7.4225,6.162402,-7.991121,5.197298,-7.87858,5.9197598,-7.2035313,3.9374845,1
Dataset_final/Dataset/Training\Feu4_1_6.wav,14835,4016.57391450273,8379.029872651734,-74.96925,41.942356,53.918907,30.701344,12.25884,28.617792,5.9722724,16.549595,-4.9035296,11.141947,-6.5894585,8.220233,-7.3921704,5.7994003,-8.066261,5.2619476,-7.2467203,5.982244,-8.063101,3.5351667,1
Dataset_final/Dataset/Training\Feu4_1_7.wav,14273,3914.3897650298363,8335.278884799494,-75.141754,42.567043,55.333805,31.426876,12.675183,29.59651,6.753133,17.252943,-4.4952426,11.607302,-5.67706,8.130359,-7.54077,5.308574,-8.13781,5.5384803,-7.7320733,5.3121567,-7.6162963,4.134735,1
Dataset_final/Dataset/Training\Feu4_1_8.wav,13512,3835.654412871614,8287.918284862717,-76.20456,43.227463,54.680546,31.824066,12.688326,29.889643,6.7763243,17.513594,-3.7040966,11.415845,-5.9851604,8.184587,-6.883658,6.6519456,-7.7084565,5.161079,-7.434883,5.8638744,-7.711508,3.9102685,1
Dataset_final/Dataset/Training\Feu4_1_9.wav,14334,3903.9675062286697,8303.663661714234,-74.33695,42.246975,53.08149,31.13647,12.826439,30.248363,6.5060062,17.35664,-3.955937,11.821533,-5.9387026,8.451361,-6.942236,6.0154457,-7.559075,5.0707226,-8.429954,5.5126376,-7.3137856,4.182652,1
Dataset_final/Dataset/Training\Feu4_20_0.wav,13348,3783.700400527606,8271.177152953396,-74.05941,44.074768,53.912636,31.448385,13.027234,30.384302,7.5485177,17.462318,-4.185662,11.833031,-5.2134066,8.351503,-6.480164,7.0776134,-7.7964754,5.517718,-7.5666943,5.716171,-7.5554523,4.4667997,1
Dataset_final/Dataset/Training\Feu4_20_1.wav,14223,3896.833178370814,8326.0059158237,-78.0777,41.460953,54.25247,31.394226,13.145423,30.589273,7.4724975,17.347443,-4.249629,11.90295,-5.7033396,8.70939,-6.995061,6.487178,-7.1688848,5.273921,-7.930352,5.6693134,-7.1097164,5.069386,1
Dataset_final/Dataset/Training\Feu4_20_10.wav,13795,3854.7742636753246,8283.312917720375,-73.88134,42.548668,53.53663,31.218693,13.2695465,30.661903,6.7754455,17.637924,-3.608644,12.152403,-5.5063496,8.071697,-7.2367263,6.1880407,-7.41462,5.5705495,-7.7382207,5.86454,-7.3015842,3.9339747,1
Dataset_final/Dataset/Training\Feu4_20_11.wav,13974,3877.7352238960048,8319.34680387464,-82.173386,42.760426,56.09821,31.238665,12.883674,30.032158,6.5987372,17.632067,-4.455246,11.351681,-6.36933,9.407792,-6.681035,6.399355,-7.610861,5.478691,-7.4011726,6.415361,-6.986609,4.355263,1
Dataset_final/Dataset/Training\Feu4_20_2.wav,14535,3934.3263669821104,8351.086496342125,-83.93367,42.11436,55.080647,30.817936,12.748994,29.762743,6.2280607,17.52345,-4.4911623,11.801017,-6.105841,8.690479,-6.8778577,5.7895703,-7.911233,5.728882,-7.5563245,6.2689734,-7.088136,4.460557,1
Dataset_final/Dataset/Training\Feu4_20_3.wav,14858,3988.084857439321,8361.853097904625,-78.70713,42.526344,54.970577,31.028708,11.981756,28.92677,5.7142444,16.43561,-4.5328197,11.360429,-6.134788,7.8472514,-7.510557,5.4681206,-8.591721,4.5297546,-8.246973,4.993314,-7.9079294,3.808837,1
Dataset_final/Dataset/Training\Feu4_20_4.wav,13947,3869.6634427068157,8298.809355807442,-79.176094,42.954388,55.016083,31.872046,12.761942,29.906126,6.6608872,17.242374,-4.1719275,11.821255,-5.8661065,8.0793495,-7.3429995,5.6422954,-7.653644,5.1370044,-7.618233,5.849752,-7.7535124,4.0784616,1
Dataset_final/Dataset/Training\Feu4_20_5.wav,13942,3874.9676583003456,8288.66510115607,-79.447365,42.920956,53.044514,31.438929,12.679484,30.158497,6.8245673,17.274908,-4.4770455,11.263307,-5.922393,8.061836,-6.910306,6.6555586,-7.534505,5.21939,-8.143546,5.434559,-7.8773417,3.918568,1
Dataset_final/Dataset/Training\Feu4_20_6.wav,13641,3836.732706692885,8296.25773347182,-80.69721,42.330246,55.45389,31.221703,13.241809,30.483994,7.47213,18.280975,-4.0656366,11.906762,-5.7689633,8.9716835,-6.629811,6.724218,-7.4358954,5.5427036,-7.183769,6.712961,-6.634377,4.5742908,1
Dataset_final/Dataset/Training\Feu4_20_7.wav,14355,3930.3189681493154,8343.43162933526,-78.36338,42.4,55.148483,31.29215,12.226667,28.798857,5.9513865,16.827976,-4.3366203,11.811649,-5.897773,8.625465,-6.885945,6.168785,-7.6679354,5.4282465,-7.137989,6.1843333,-7.634364,4.4883065,1
Dataset_final/Dataset/Training\Feu4_20_8.wav,14622,3990.620313692737,8358.928067422326,-76.536835,42.35181,54.39391,30.809046,12.232034,29.358715,6.235749,16.486767,-4.2717657,11.546611,-6.5410013,8.385004,-7.972346,5.173445,-8.051484,4.471113,-8.202069,5.044193,-7.7908688,3.6578398,1
Dataset_final/Dataset/Training\Feu4_20_9.wav,14343,3967.212642133159,8353.762588059972,-74.98718,42.425808,53.81084,31.657034,12.601781,29.393171,6.4027104,16.163599,-4.6534476,11.2099495,-6.2947836,7.9375834,-7.530732,5.894354,-8.173141,4.811107,-8.02487,5.379262,-7.9783125,3.4191954,1
Dataset_final/Dataset/Training\Feu4_21_0.wav,13925,3854.7912841706516,8289.474152140534,-75.39692,42.433956,53.708736,31.299686,13.375235,30.652384,6.742709,17.514038,-3.7055008,12.612618,-5.3213773,8.125002,-6.9558516,6.190094,-7.272739,5.204913,-7.9871087,5.7906866,-7.6656113,4.2455935,1
Dataset_final/Dataset/Training\Feu4_21_1.wav,14599,3990.494164568546,8369.632434293713,-86.833046,42.05698,55.633144,30.518808,12.109917,29.5564,5.8934126,17.128345,-4.7500806,11.408289,-5.8845644,8.768355,-7.666127,5.5771384,-8.648338,5.1499925,-8.012482,5.6696715,-7.3997684,4.22228,1
Dataset_final/Dataset/Training\Feu4_21_10.wav,9561,3644.7057269852717,8217.032971685332,-81.80718,42.450924,55.234173,32.165886,13.968367,31.052423,8.422466,18.673946,-3.3108845,12.312744,-4.6151342,9.4759865,-6.43382,7.2197456,-6.386788,6.2661824,-6.6548605,6.8693323,-6.2046647,5.3892446,1
Dataset_final/Dataset/Training\Feu4_21_11.wav,14843,4044.608823806353,8394.71301481214,-71.35641,41.464363,54.659946,30.135166,12.179834,29.180788,5.6415367,17.040781,-4.8579884,11.490583,-6.7212977,8.116109,-6.8493695,5.4063396,-8.280676,5.4350467,-7.8755,5.043669,-8.09403,3.7370853,1
Dataset_final/Dataset/Training\Feu4_21_2.wav,15278,4046.4087651053214,8397.077933074423,-76.63338,41.673195,54.408733,30.723421,11.624781,28.822948,6.1413956,16.19232,-4.5521755,11.563595,-5.9988613,8.200383,-8.135795,4.8453364,-8.382195,4.6527963,-8.212468,5.1902766,-8.157224,4.090398,1
Dataset_final/Dataset/Training\Feu4_21_3.wav,14845,3979.994143737577,8368.761148618136,-79.984665,42.278393,54.790203,30.983189,12.704704,29.299904,6.076547,16.419899,-4.7461333,11.396201,-5.9387474,8.07632,-7.54275,5.829854,-8.446775,4.60499,-7.4514294,5.844985,-7.6137285,4.0622354,1
Dataset_final/Dataset/Training\Feu4_21_4.wav,13483,3810.5991942798055,8269.123408146676,-75.84243,44.357655,54.524147,31.672356,12.494953,29.767942,6.34145,17.23354,-3.8398888,11.725967,-5.89629,8.396168,-6.772209,6.592468,-7.7899113,5.430978,-7.36199,5.8574705,-7.617241,4.143368,1
Dataset_final/Dataset/Training\Feu4_21_5.wav,14688,3967.799300245834,8340.942241690751,-73.08324,41.481197,53.300148,31.161808,12.701095,29.94243,6.7523794,17.450443,-4.635683,11.563553,-5.882154,8.284346,-7.7671547,5.789576,-7.990878,4.871576,-8.098558,5.8010974,-7.925771,3.8011417,1
Dataset_final/Dataset/Training\Feu4_21_6.wav,14563,3970.7734632695942,8374.611209582732,-86.55073,42.3563,55.38336,30.107782,12.413533,29.71699,6.2379727,17.001293,-4.2250495,11.412076,-6.3823857,8.61023,-7.117605,5.7861323,-8.759146,5.1784253,-7.4414444,5.802233,-6.985559,4.6844807,1
Dataset_final/Dataset/Training\Feu4_21_7.wav,12464,3765.0168000216477,8266.322847046604,-74.11453,43.087276,55.991337,32.401253,12.947519,29.790174,6.906925,17.718596,-3.4470096,12.022137,-5.435392,8.5763445,-6.6938787,6.23849,-7.14253,6.246173,-6.4089622,6.787308,-7.169435,4.6009893,1
Dataset_final/Dataset/Training\Feu4_21_8.wav,14236,3871.236205734638,8307.45997787211,-80.115166,42.94621,54.32576,31.675215,12.736616,29.880249,6.8865986,16.737078,-4.4289937,11.7578,-6.047788,8.362827,-7.206937,6.2066875,-7.598146,4.8761334,-8.081104,5.952428,-7.1640005,4.410847,1
Dataset_final/Dataset/Training\Feu4_21_9.wav,13752,3893.7577570100393,8305.219528992053,-74.340485,43.448826,53.691547,31.652796,12.417721,29.569193,6.7303157,17.077026,-4.4113374,11.546586,-5.9404664,7.8732824,-7.503753,5.979897,-8.344978,5.062441,-8.025481,5.09538,-7.540855,3.8274715,1
Dataset_final/Dataset/Training\Feu4_22_0.wav,15188,4021.265450386437,8374.673444273843,-86.517746,41.089348,53.613106,30.846333,13.031829,29.745287,6.2071285,16.942694,-4.3909817,10.744127,-6.637907,8.036728,-7.3488007,6.2723446,-8.053117,4.560084,-8.413262,5.6581717,-7.251166,3.589347,1
Dataset_final/Dataset/Training\Feu4_22_1.wav,13592,3859.0886823243027,8317.79093659682,-84.385,42.276917,55.758774,31.607716,12.892781,29.73368,6.728339,17.762396,-3.7493634,12.228398,-5.7813,8.361786,-7.0833797,6.240269,-7.5371785,5.9686766,-6.6990933,6.583767,-6.8171253,4.7571993,1
Dataset_final/Dataset/Training\Feu4_22_10.wav,14924,3979.855689042718,8369.383495529262,-77.28292,41.895958,55.603256,30.750046,12.64561,29.320381,6.2563195,17.171913,-5.48337,11.04513,-6.0818934,8.808362,-6.7022033,5.701152,-8.0527115,5.0679235,-7.9675717,5.8847246,-7.0719733,4.099488,1
Dataset_final/Dataset/Training\Feu4_22_11.wav,14701,3963.183846708173,8367.391985413657,-83.83081,41.96822,54.96456,31.18684,11.977847,29.27589,6.2730093,16.208805,-4.26838,12.151985,-6.059079,8.317533,-7.082269,5.845291,-7.8883147,5.3129253,-8.286509,5.667877,-7.6199226,4.0129013,1
Dataset_final/Dataset/Training\Feu4_22_2.wav,14743,3969.645058402217,8358.616893966762,-90.09996,42.623306,54.533405,31.005224,12.498577,28.820555,6.0856814,16.819384,-4.691558,11.382642,-6.307747,8.045222,-7.482903,5.224352,-8.386236,4.7820835,-7.5386643,5.972943,-7.6441445,3.7205408,1
Dataset_final/Dataset/Training\Feu4_22_3.wav,14456,3952.885728489034,8345.609843524206,-92.081055,42.166496,54.66299,31.767166,12.721592,29.95296,6.5248246,16.64754,-4.3387547,11.326743,-6.1204977,7.953422,-7.841937,5.3334913,-7.8531613,4.755735,-8.002236,5.2044234,-8.224791,4.005746,1
Dataset_final/Dataset/Training\Feu4_22_4.wav,14004,3862.6150662566997,8303.78813109646,-72.83748,42.997032,53.4003,31.434649,12.975407,30.057165,7.000415,17.436691,-4.5393395,11.53477,-5.6141987,8.165141,-6.9186335,6.6877584,-7.7478395,5.2179604,-7.6927214,5.720207,-7.6939,3.7477467,1
Dataset_final/Dataset/Training\Feu4_22_5.wav,14009,3885.5974927727857,8323.392058796966,-75.30542,42.607883,55.30483,30.90137,12.836505,30.049818,6.624173,17.285652,-4.0781302,12.275385,-5.902938,8.567635,-6.904419,6.4042974,-7.342226,5.455356,-7.3514977,5.843284,-7.599488,4.4739313,1
Dataset_final/Dataset/Training\Feu4_22_6.wav,15278,4076.774087414914,8404.981738845738,-72.925804,41.278847,54.232693,30.172903,11.953376,28.848001,5.8323164,16.624352,-4.671735,11.161395,-6.6143184,7.7357326,-7.44283,5.6584473,-8.139856,5.0250955,-7.440664,5.3874846,-8.248127,3.72851,1
Dataset_final/Dataset/Training\Feu4_22_7.wav,14294,3894.518854440444,8329.864466672689,-77.02941,42.95145,55.847237,30.970055,12.624986,29.56244,6.4233284,17.110281,-3.893092,11.458522,-5.6931286,8.9134655,-7.0354676,5.4096756,-8.184371,4.8047924,-7.7839737,5.738496,-7.352964,3.7255158,1
Dataset_final/Dataset/Training\Feu4_22_8.wav,13723,3888.6065452151993,8323.95217101698,-75.72198,42.94603,54.227726,31.568932,13.051292,29.521944,6.645263,17.082396,-4.297553,11.447072,-5.9292994,8.078066,-6.954169,6.1233573,-8.076266,5.303593,-7.4882617,6.025702,-8.0125475,3.833443,1
Dataset_final/Dataset/Training\Feu4_22_9.wav,14125,3878.321775415402,8295.759855942919,-79.21654,42.73335,53.14461,31.525785,12.762283,30.10924,6.932603,17.724503,-4.3119717,11.94285,-5.8476415,8.213292,-7.268305,6.315871,-7.977566,5.12818,-7.8968863,5.6260524,-7.928045,3.8247921,1
Dataset_final/Dataset/Training\Feu4_23_0.wav,15088,4046.105687223274,8406.475371432442,-74.96398,41.445763,54.833385,30.669157,12.175655,28.952206,5.936525,16.496943,-4.7439938,11.133769,-6.6788664,7.774786,-7.0708137,5.6471887,-7.816145,5.001837,-8.025,5.535369,-8.011531,3.8090703,1
Dataset_final/Dataset/Training\Feu4_23_1.wav,13111,3802.2160694452296,8272.048438628974,-71.22177,43.490925,55.425884,31.46381,12.836361,29.931454,6.832428,17.536875,-3.7434301,11.794166,-5.0581837,8.971818,-7.004096,6.1554527,-7.6611214,5.362264,-7.047432,6.1938376,-6.795503,4.8564234,1
Dataset_final/Dataset/Training\Feu4_23_10.wav,14397,3914.415265021181,8338.950731575145,-79.64251,42.542393,55.019062,31.188719,12.611284,29.434654,6.05223,16.708786,-4.307055,11.965279,-5.765159,8.325609,-6.702009,6.0250754,-7.804993,5.0411143,-7.679885,6.0572433,-7.2666187,4.3724537,1
Dataset_final/Dataset/Training\Feu4_23_11.wav,13749,3860.956361577901,8308.020090092125,-76.11678,42.55156,55.08247,31.793839,13.11108,30.120739,6.7749276,16.802145,-4.308044,11.87543,-5.4866,8.402612,-6.9482346,6.60615,-7.5579853,4.711364,-7.707717,6.5932884,-7.0392613,4.084133,1
Dataset_final/Dataset/Training\Feu4_23_2.wav,11672,3708.2145669004485,8231.720358787934,-82.40949,43.884056,55.045555,32.365738,13.404106,30.147856,7.7565084,17.833033,-3.5726502,12.419742,-5.002183,8.684906,-6.8934402,6.998917,-7.2144275,5.56271,-6.6463404,6.6994305,-6.951357,4.9176335,1
Dataset_final/Dataset/Training\Feu4_23_3.wav,14397,3939.9971982205375,8330.922456421604,-79.412895,42.597607,53.01295,30.89698,12.697372,30.06777,6.491338,17.286798,-4.5790706,11.165475,-5.833906,8.371952,-7.501624,5.4134707,-8.237001,5.3432612,-7.6182203,5.2826643,-8.452734,3.828873,1
Dataset_final/Dataset/Training\Feu4_23_4.wav,11370,3739.9352242165983,8269.807989748917,-83.94945,42.743332,56.457993,31.766556,13.511891,30.624458,7.6978683,18.118467,-3.7426999,12.57136,-5.383561,9.292456,-6.679474,6.963376,-6.763944,5.8253016,-6.815769,6.999406,-6.252418,5.2465234,1
Dataset_final/Dataset/Training\Feu4_23_5.wav,15073,3967.4385618417123,8368.761148618136,-75.308304,41.948868,54.570538,30.963236,12.0555315,29.117174,6.348327,17.090551,-4.1160483,11.52068,-6.2553706,8.455345,-7.1231647,5.5473423,-7.9150953,5.3295765,-7.888572,5.989101,-7.5758953,4.105732,1
Dataset_final/Dataset/Training\Feu4_23_6.wav,14453,3964.245184326936,8355.878567557804,-75.146515,42.70473,55.323498,30.835333,12.584954,29.67844,6.1713724,16.696215,-4.4465547,11.087629,-6.600671,7.760732,-7.557029,5.6068597,-8.403724,4.751597,-7.835998,5.546589,-7.6789355,4.005425,1
Dataset_final/Dataset/Training\Feu4_23_7.wav,13118,3797.8329783872423,8261.095132993136,-87.74999,43.636204,54.124832,32.141182,12.919136,29.797157,7.0164886,17.163733,-4.2666783,11.661883,-5.3834534,8.385714,-6.7345824,6.99687,-7.117426,5.1688647,-7.396071,5.70982,-7.651228,4.185136,1
Dataset_final/Dataset/Training\Feu4_23_8.wav,14511,3924.4748418043714,8331.855976788294,-77.35815,42.167976,53.189217,30.996489,12.729007,30.277739,7.1767154,17.364315,-4.1540265,11.217054,-5.997816,8.174781,-7.331775,6.322299,-7.785927,4.851672,-8.210353,5.5506268,-7.734347,3.9585032,1
Dataset_final/Dataset/Training\Feu4_23_9.wav,14497,3961.8019845807007,8353.638118677745,-83.84142,42.21258,55.83613,30.67835,12.905926,29.896456,5.802674,17.423862,-5.004075,11.198547,-6.2613983,8.639497,-7.02523,5.7735906,-8.075668,5.3021154,-7.732653,5.6086116,-7.1032124,4.1846957,1
Dataset_final/Dataset/Training\Feu4_24_0.wav,14685,3987.6563050105415,8369.694668984826,-77.72864,41.846497,55.28966,30.503878,12.558297,29.719658,6.0130367,17.336233,-4.7088757,11.118323,-6.3436017,8.519196,-7.4527793,5.8747616,-8.456949,4.4917374,-7.968525,5.532553,-7.4528456,4.470929,1
Dataset_final/Dataset/Training\Feu4_24_1.wav,15077,4035.320150517215,8388.80071915643,-78.77064,41.857372,54.327972,30.62956,12.007965,28.774233,5.8172956,16.977245,-4.606881,11.019747,-6.4657173,7.7730465,-7.5397315,5.674313,-8.485687,4.679356,-7.7749066,5.622014,-7.8889937,4.039791,1
Dataset_final/Dataset/Training\Feu4_24_10.wav,7803,3539.0747716561004,8168.116504470737,-86.75989,43.931664,56.53191,31.799404,14.030923,30.701572,7.797918,18.464142,-3.2338514,12.977611,-4.862891,10.053362,-5.8214836,7.3913236,-6.959439,6.7375784,-6.011963,6.968877,-5.9496293,5.7329326,1
Dataset_final/Dataset/Training\Feu4_24_11.wav,14781,3960.516927699498,8328.619772850434,-74.70004,42.73289,54.773846,31.40718,12.108286,29.25049,5.8917027,16.35725,-4.73467,10.77645,-7.0149355,7.957775,-7.5739717,5.243801,-7.9311523,4.795595,-7.70658,5.720613,-7.9824767,2.9783614,1
Dataset_final/Dataset/Training\Feu4_24_2.wav,13399,3835.5371171960264,8309.26478391438,-84.9596,42.758278,55.05016,31.780619,13.458026,30.043367,7.1180334,17.488092,-3.686492,11.446232,-5.786833,8.959554,-6.811229,6.0862665,-7.7746215,5.4795775,-7.277423,6.0620766,-7.050067,4.5050726,1
Dataset_final/Dataset/Training\Feu4_24_3.wav,13439,3824.4565168408503,8272.297377393425,-78.179504,44.194042,54.324196,32.03498,12.177837,29.774345,6.5295157,16.695587,-4.056902,11.36883,-5.838424,8.371929,-6.712755,5.888175,-7.990376,5.3251734,-7.827597,5.5520144,-7.705783,3.9620447,1
Dataset_final/Dataset/Training\Feu4_24_4.wav,14909,4001.2225301072885,8374.673444273843,-80.61823,41.17801,52.835045,31.24438,13.165551,29.939224,6.7420506,16.868946,-4.7905965,11.119866,-6.4952006,8.22813,-7.6739182,6.0139723,-7.7386928,4.852915,-8.737881,5.167277,-7.914593,3.6289923,1
Dataset_final/Dataset/Training\Feu4_24_5.wav,14415,3960.9064412448793,8356.563149160043,-75.648186,41.901447,55.0523,30.80158,12.745464,29.814388,6.032797,17.037611,-5.0103917,11.716138,-5.873182,8.67127,-7.1019874,6.2603993,-7.9501777,5.013621,-7.623448,6.21177,-6.957261,4.099907,1
Dataset_final/Dataset/Training\Feu4_24_6.wav,13413,3832.1313781490903,8301.547682216402,-83.537186,42.981712,55.468704,31.579153,13.279333,29.95523,6.538543,17.630932,-4.011847,11.9008,-5.4611673,8.472906,-6.8333297,6.2048593,-7.515443,5.688982,-7.436337,6.1450367,-7.3434634,4.6240087,1
Dataset_final/Dataset/Training\Feu4_24_7.wav,14366,3992.1751838371447,8358.056781746749,-76.696724,42.29332,54.371906,31.261364,12.199543,29.098768,6.1158504,16.354073,-4.5101705,10.888664,-6.775661,8.217322,-7.351767,5.640707,-7.9083724,4.7248135,-8.150021,5.1373096,-8.008786,3.6878612,1
Dataset_final/Dataset/Training\Feu4_24_8.wav,12944,3773.664930950582,8277.338387373555,-77.28504,43.740425,54.84453,32.003098,13.205208,30.11966,7.221138,17.324701,-3.810935,12.185437,-5.0831766,8.792897,-6.3132114,7.1522775,-7.0593786,5.6243863,-7.786223,6.084115,-7.399469,4.0793915,1
Dataset_final/Dataset/Training\Feu4_24_9.wav,15193,4049.1979374965354,8383.7597091763,-79.45178,40.722927,53.516262,30.815508,12.866743,29.585703,5.8567944,16.951897,-5.1333394,10.857386,-6.1208677,8.310094,-7.3017707,5.7877793,-8.172549,4.9083123,-8.569438,5.4875307,-7.490827,3.8021233,1
Dataset_final/Dataset/Training\Feu4_25_0.wav,14803,3980.481394856467,8366.769638502528,-81.84974,42.020775,55.41203,30.685095,12.017729,29.461666,5.7193875,16.797539,-4.494767,11.601911,-6.2469096,8.28328,-7.165377,5.631097,-8.019294,5.632331,-7.1464524,5.9897227,-7.876856,4.191263,1
